279 ;2MASS J06523073+4710348            ;BD*;169.1554261511767 +19.7110160756610;L3.5+L6.5              ;    9.110 
280 ;PG 1658+441                        ;WD*;069.1230755952791 +38.0545573686225;DAP1.6                 ;   31.653 
281 ;G 202-48                           ;PM*;083.2115214455826 +42.7853303711030;M1.5V                  ;    6.4787
282 ;BD+55 1823                         ;SB*;084.9026709409739 +43.7086546612881;M1.5Ve                 ;   20.149 
283 ;G 225-54                           ;PM*;089.3694328011683 +42.7472688061096;M5.0V                  ;   31.641 
284 ;HD 97584                           ;PM*;131.8998724235479 +41.9357566696837;K4V                    ;   14.4642
285 ;HD 97584B                          ;PM*;131.9002027886834 +41.9339464091667;M2.5V                  ;   14.4647
286 ;LP 36-276                          ;PM*;139.8671457540632 +38.6571426105975;M5.5                   ;   29.440 
287 ;G 236-1                            ;PM*;141.8610278878941 +39.4201921328995;M2.5Ve                 ;   11.8584
288 ;G 236-2                            ;Er*;141.8383502047178 +39.4375375739225;M3.5Ve                 ;   11.8626
289 ;G 234-53                           ;PM*;146.1052751993537 +37.1121180804880;M4.0V                  ;   12.2907
290 ;G 234-37                           ;PM*;147.0079247658879 +34.6941208007771;M3.0V                  ;   12.9976
291 ;BD+67 552                          ;** ;147.9091338399707 +34.9293329111523;M0.5V                  ;   14.1604
292 ;BD+66 582                          ;PM*;148.8137981605050 +36.7139722096293;K5                     ;   16.498 
293 ;* pi.01 UMa                        ;BY*;150.5517200939121 +35.7041974590831;G0.5V                  ;   14.439 
294 ;LSR J0804+6153                     ;LM*;154.8721090840523 +32.2031650125961;M9:                    ;   20.0449
295 ;MCC 499                            ;PM*;162.7595865915123 +28.0628600172798;M2.5V                  ;   12.794 
296 ;G 107-48                           ;PM*;168.4272977210678 +22.5798514244171;M4.35                  ;   10.6135
297 ;HD 55575                           ;PM*;170.3427428751148 +23.5149245026020;F9V                    ;   16.852 
298 ;HD 151188                          ;** ;068.31186414 +40.90319784          ;K5                     ;   15.08  
299 ;G 202-59                           ;** ;075.08108 +42.35268                ;M4                     ;   13     
300 ;MCC 759                            ;PM*;082.2045555852238 +45.4699842445311;M0.5V                  ;   16.950 
301 ;HD 139477                          ;PM*;094.3315841426032 +46.9139707330913;K3V                    ;   19.523 
302 ;LP 99-392                          ;PM*;094.3207288212714 +46.9047671588059;M4.1                   ;   19.476 
303 ;G 239-25                           ;PM*;106.7220334669930 +47.4304199802498;M3V                    ;   10.9315
304 ;LP 37-186                          ;WD*;136.8566227773208 +42.1223673307530;DC9                    ;   17.6288
305 ;G 236-34                           ;SB*;138.5815246841689 +43.3125659517940;M4V                    ;   12.7267
306 ;G 235-55                           ;PM*;141.0143599589775 +41.6751659271514;M4                     ;   17.1686
307 ;LP 37-57                           ;PM*;140.9020913820770 +40.9532550063075;M4.0V                  ;   16.057 
308 ;G 107-69                           ;PM*;169.9702620721758 +26.1730917435960;M4V                    ;   11.271 
309 ;G 107-70                           ;** ;170.00106175 +26.17995984          ;DA+DA                  ;   11.1   
310 ;G 107-65                           ;PM*;171.9182811359157 +24.4494548893610;M1V                    ;   16.977 
311 ;PG 1633+434                        ;WD*;068.0725632668356 +42.5230838134907;DAZ7.6                 ;   14.4946
312 ;G 202-45                           ;SB*;075.1957423138921 +44.0421901786972;M3.0V                  ;    7.8445
313 ;Ross 1051                          ;PM*;098.1064160134557 +49.8499705223470;M1V                    ;   17.081 
314 ;LSPM J1438+6408                    ;BD*;105.4908902757707 +49.2149310959434;L0.2V                  ;   16.9843
315 ;LP 66-542                          ;PM*;108.8212020230439 +50.5696041919932;M5.0                   ;   18.9203
316 ;G 238-55                           ;PM*;113.7546208177276 +49.2013608968645;M5V                    ;   16.2675
317 ;Ross 689                           ;PM*;128.7966861849159 +47.0620185558066;M4V                    ;   15.4321
318 ;G 237-61                           ;PM*;127.0754701405774 +48.6212548140716;M3.0V                  ;   19.5577
319 ;HD 97139                           ;*  ;136.2437915897742 +46.6132202465981;K0                     ;  325.818 
320 ;LSPM J1108+6830                    ;BD*;136.1448431615481 +45.8933955277949;L1e                    ;   16.1795
321 ;G 234-47                           ;PM*;154.9937361895893 +37.5395726997061;M4.5                   ;   17.6464
322 ;* c UMa                            ;SB*;153.6241120782432 +40.4672174916679;G0V                    ;   20.237 
323 ;G 234-45                           ;PM*;157.2368661124791 +36.9622565351662;dM5.5                  ;    9.4972
324 ;LP 162-47                          ;** ;168.915260606 +27.716028704        ;M6V                    ;   19     
325 ;1RXS J073101.9+460030              ;Er*;172.3611164738771 +25.7397029108137;M4.0V                  ;   55.125 
326 ;G 201-49                           ;PM*;089.068093027 +50.305579711        ;M4Ve                   ;   19.3   
327 ;G 201-27                           ;Er*;094.4041186713118 +52.8932552008529;M5.5V                  ;   11.4675
328 ;G 224-20                           ;PM*;098.4343598880648 +53.1328012496829;M4.5                   ;   19.1795
329 ;G 224-13                           ;** ;103.1682888 +52.0380077            ;M2.5V                  ;   18.9   
330 ;LP 98-79                           ;Er*;102.2416483896970 +53.2373878026075;M6.5V                  ;    9.969 
331 ;LP 65-357                          ;PM*;119.3124276885947 +50.5908248874295;M5.5                   ;   18.0516
332 ;HD 108774                          ;*  ;126.3015257066832 +50.0897865954071;G5                     ;  243.588 
333 ;2MASS J12373919+6526148            ;BD*;125.23888202 +51.62901573          ;T6.5                   ;   10.4   
334 ;HD 102616                          ;*  ;131.9473726499410 +48.6953921038424;F8                     ;  184.366 
335 ;GSC 04160-00286                    ;PM*;131.1273428810518 +49.7043127492256;M4.0                   ;   17.538 
336 ;V* SZ UMa                          ;Er*;136.8665266802061 +48.7360647191941;M2V                    ;    9.0719
337 ;EGGR 350                           ;WD*;145.9598212600029 +46.4865607139497;DA7.3                  ;   15.9407
338 ;BD+63 869                          ;PM*;149.2181338308900 +44.3579043137712;M0.5V                  ;   10.521 
339 ;HD 82969                           ;*  ;153.7928845166264 +43.5483754592183;G5                     ;  112.443 
340 ;StKM 1-785                         ;PM*;152.6554260301977 +42.8702443368988;M2.5V                  ;   19.846 
341 ;G 195-22                           ;PM*;157.2540947246035 +41.7757675725623;M5V                    ;   15.5673
342 ;2MASS J08575849+5708514            ;BD*;159.7089384650355 +39.5152077230724;L7V                    ;   13.7514
343 ;G 193-81                           ;PM*;169.1792808505328 +30.8943850078896;M4V                    ;   16.0086
344 ;2MASS J08053189+4812330            ;BD*;171.0288596773810 +31.8970760721906;L4+T5                  ;   23.4772
345 ;* 14 Her                           ;PM*;069.1704337359920 +46.9449046883424;K0V                    ;   17.9001
346 ;G 201-54                           ;PM*;082.6096231566054 +51.0526649545849;M4.5V                  ;   16.437 
347 ;LP 135-272                         ;LM*;083.2688232231304 +53.1150326969951;M7.5                   ;   16.118 
348 ;G 201-33                           ;PM*;091.2034928749789 +52.9631371048358;M3.5                   ;   20.5125
349 ;G 223-74                           ;Er*;099.7155787379600 +53.7665697195959;M3.0Ve                 ;   18.4555
350 ;HD 122064                          ;PM*;109.6142051821063 +53.8931742098992;K3V                    ;   10.067 
351 ;G 235-40                           ;PM*;152.9903296208013 +44.7015291615984;M1.5                   ;   19.2877
352 ;HD 81953                           ;*  ;156.0716364597550 +43.3331654813840;K2                     ;  326.254 
353 ;G 194-47                           ;** ;164.0519006055165 +40.3120146523901;M3.5V                  ;   17.9424
354 ;HD 72923                           ;PM*;166.6161009876726 +37.1855232960680;K0                     ;  103.691 
355 ;G 111-64                           ;WD*;170.5386151663280 +33.3762393761674;DC                     ;   17.104 
356 ;2MASSW J0801405+462850             ;BD*;172.94450404 +31.03395772          ;L6.5V                  ;   19.1   
357 ;LP 207-50                          ;WD*;177.1740976254891 +28.8694420281089;DC                     ;   27.4154
358 ;* chi Her                          ;PM*;067.6969787042047 +50.3179384123070;F8VFe-2Hdel-1          ;   15.8975
359 ;RX J1529.0+4646                    ;** ;076.0565575574412 +53.4411963830872;M4.5V                  ;   21.9203
360 ;2MASSW J1515008+484742             ;BD*;080.7521730001039 +54.8864581112818;L6.5                   ;    9.8073
361 ;HD 128165                          ;PM*;093.5731369406790 +58.0095803786268;K3                     ;   13.233 
362 ;GD 309                             ;WD*;141.4804483222693 +54.6560366467482;DA4.7                  ;   25.429 
363 ;BD+57 1274                         ;PM*;152.6592192048672 +51.1770532365175;K5V                    ;   17.541 
364 ;G 195-59                           ;PM*;154.9197653302551 +49.0187615178187;M3.5V                  ;   10.0443
365 ;G 195-36                           ;PM*;158.9781524695809 +45.7119080655561;M3V                    ;   16.5267
366 ;HD 82502                           ;*  ;162.1229610864892 +45.2345100821124;K0                     ;  217.524 
367 ;HD 79210                           ;SB*;164.9355115033383 +42.6674940397647;K7V                    ;    6.3336
368 ;HD 79211                           ;Er*;164.9346199308172 +42.6722746858192;M0V                    ;    6.3338
369 ;EGGR 250                           ;WD*;163.8901647998277 +42.7529802156582;DCP7                   ;   10.2727
370 ;G 194-52                           ;PM*;166.1350996525940 +41.1639943723656;M3.5V                  ;   18.6362
371 ;2MASS J08300825+4828482            ;BD*;171.0474406224660 +35.9933113727594;L9.5                   ;   12.4025
372 ;G 111-56                           ;PM*;177.9497792538543 +31.3169165510619;M4.0V                  ;   19.859 
373 ;VB 24 B                            ;PM*;069.9635831483750 +52.4167017235064;M4                     ;   12.5252
374 ;VB 24 A                            ;PM*;069.9656084242762 +52.4170780665720;M3V                    ;   12.5228
375 ;G 179-33                           ;** ;069.6389931422880 +54.3874848147392;M4.68                  ;   18.8415
376 ;G 179-20                           ;** ;076.0350236657956 +56.4639112197534;M4.0Ve                 ;   19.0163
377 ;* i Boo A                          ;PM*;080.3697047395511 +57.0662164263504;F5V                    ;   12.9457
378 ;* i Boo B                          ;SB*;080.3698715542741 +57.0652760563308;G9:                    ;   12.806 
379 ;* tet Boo                          ;PM*;093.8321008819 +59.6525965735      ;F7V                    ;   14.4784
380 ;G 197-47                           ;WD*;133.3550809270231 +58.9077011145797;DA8.6                  ;   19.9689
381 ;LP 92-176                          ;Er*;152.721115 +51.170132              ;M5V                    ;   15     
382 ;* 36 UMa B                         ;PM*;154.2928504041445 +51.6684466375115;K7Ve                   ;   12.919 
383 ;* 36 UMa                           ;PM*;154.2918166051403 +51.7025477960406;F8V                    ;   12.945 
384 ;* tet UMa                          ;PM*;165.4623484045 +45.6498797847      ;F7V                    ;   13.5449
385 ;2MASS J09083803+5032088            ;BD*;168.0031220371354 +42.1282323441727;L8                     ;   10.4244
386 ;NAME * iot UMa BC                  ;** ;171.5111321 +40.8362124            ;M1V                    ;   14.1565
387 ;G 194-50                           ;PM*;170.9840025848038 +41.0870220499323;M3.5                   ;   19.5757
388 ;2MASS J08523490+4720359            ;BD*;172.49106952 +39.75272089          ;L9.5                   ;   18.4   
